id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original_es,Oferta_es,Oferta PSPlus_es,Otra promo diferente a PSPLUS_es,País Store,Precio original_jp,Oferta_jp,Oferta PSPlus_jp,Otra promo diferente a PSPLUS_jp,Precio original_us,Oferta_us,Oferta PSPlus_us,Otra promo diferente a PSPLUS_us
216499,Styx: Shards of Darkness,2024-05-13 10:31:14.397105,PS4," Juegos de rol,Acción, Aventura",NACON SA,2017-03-13," Italiano, Coreano, Inglés, Polaco, Español,Alemán, Francés (Francia)",4.39,1659,1094,315,116,33,82,19.99,19.99,-1.0,-1.0,ESP,2640.0,2640.0,-1.0,-1.0,19.99,19.99,-1.0,-1.0
10010075,My Bakery Empire,2024-05-13 10:31:15.901003,PS4,"Casual, Simulador",QUBICGAMES SP. Z O.O.,2024-02-22,Inglés,4.4,10,7,2,0,0,1,7.99,5.99,2.39,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,7.99,5.99,2.39,-1.0
10005042,Penny’s Big Breakaway,2024-05-13 10:31:17.260946,PS5,Acción,TAKE-TWO INTERACTIVE SOFTWARE UK,2024-02-21," Italiano, Ruso, Chino (Tradicional), Chino (Simplificado), Coreano, Inglés, Portugués (Brasil), Español, Japonés,Alemán, Francés (Francia)",4.43,309,228,30,18,12,18,0.0,0.0,-1.0,-1.0,ESP,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
10004937,Disney•Pixar Toy Story 3,2024-05-13 10:31:18.683669,"PS4, PS5",Acción,Disney Interactive,2022-09-20,No hay información,3.24,1809,795,144,180,90,596,9.99,9.99,0.0,-1.0,ESP,990.0,990.0,0.0,-1.0,9.99,9.99,0.0,-1.0
229131,Jak™X: Combat Racing,2024-05-13 10:31:20.391250,PS4," Acción,Acción, Conducción/Carreras",Sony Interactive Entertainment Europe,2017-12-05,Inglés,4.4,2551,1811,331,153,76,153,14.99,14.99,0.0,-1.0,ESP,1650.0,1650.0,0.0,-1.0,14.99,14.99,0.0,-1.0
10004910,STAR WARS: Episodio I - La Amenaza Fantasma,2024-05-13 10:31:21.745993,"PS4, PS5",Acción,Disney Interactive,2024-01-16," Italiano, Inglés, Español,Alemán, Francés (Francia)",4.35,928,696,64,46,27,92,4.99,4.99,0.0,-1.0,ESP,550.0,550.0,0.0,-1.0,4.99,4.99,0.0,-1.0
10003486,Eiyuden Chronicle: Rising,2024-05-13 10:31:23.122136,"PS4, PS5",Acción,505 GAMES S.R.L.,2022-05-10," Italiano, Ruso, Portugués (Brasil), Inglés, Español, Japonés,Alemán, Francés (Francia)",4.46,1938,1337,368,116,58,77,14.99,14.99,0.0,-1.0,ESP,1650.0,1650.0,0.0,-1.0,14.99,14.99,0.0,-1.0
232043,Stick Fight: The Game,2024-05-13 10:31:24.331920,PS4,Únicos,LANDFALL,2021-12-03,Inglés,3.91,2291,1374,274,114,68,435,6.99,6.99,-1.0,-1.0,ESP,880.0,880.0,-1.0,-1.0,7.49,7.49,-1.0,-1.0
233393,Maid of Sker,2024-05-13 10:31:25.677470,"PS4, PS5","Aventura, Terror, Acción",Wales Interactive Limited,2021-05-26,No hay información,4.17,341,201,68,30,17,27,24.99,24.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,24.99,24.99,-1.0,-1.0
10000742,Cake Bash,2024-05-13 10:31:27.011297,PS4," Grupo,Acción",COATSINK SOFTWARE LTD,2020-10-14," Italiano, Ruso, Chino (Simplificado), Coreano, Inglés, Portugués (Brasil), Español, Japonés,Alemán, Francés (Francia)",4.29,187,130,20,11,7,16,19.99,5.99,3.99,-1.0,ESP,2090.0,627.0,418.0,-1.0,19.99,5.99,3.99,-1.0
10001590,Die Young,2024-05-13 10:31:28.218308,PS4," Acción,Terror, Aventura",Indiegala s.r.l.,2021-01-12," Húngaro, Italiano, Ruso, Inglés, Polaco, Turco, Español,Alemán",4.4,225,148,47,11,6,11,16.99,16.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10009506,Ships Simulator,2024-05-13 10:31:29.581369,PS4,"Estrategia, Simulador",ULTIMATE GAMES,2023-11-30,Inglés,2.14,88,15,7,2,8,52,14.99,7.49,6.74,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,14.99,7.49,6.74,-1.0
